사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,,작업일시
,,,,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,
2021-01,2호선,60,용두(동대문구청),22,3,910,158,"1,162",680,"3,803","2,004","6,641","5,680","3,342","2,760","2,501","2,607","2,782","2,822","3,064","2,676","3,223","3,292","3,636","3,773","3,864","3,760","4,029","3,312","3,882","3,646","5,144","6,492","2,022","4,816","1,354","2,508","1,023","2,962",550,"1,081",189,512,0,4,0,0,0,0,0,0,2021-02-03 09:49:39
2021-01,3호선,61,지축,3,0,"1,255",262,"4,133","1,861","12,683","2,081","12,971","2,615","5,979","1,599","4,116","1,427","3,827","1,904","3,707","2,462","3,769","2,610","3,477","2,764","3,617","3,583","4,339","4,488","3,984","5,779","2,688","12,532","1,200","10,159",839,"6,377",758,"7,036",541,"3,444",177,944,0,0,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,3호선,62,구파발,112,1,"7,481","1,152","23,090","6,522","65,828","16,808","64,022","21,860","31,994","20,194","20,602","18,908","19,758","16,841","21,694","17,670","20,794","20,184","21,400","20,590","23,655","21,366","25,465","23,113","27,533","30,621","23,471","55,997","13,810","50,782","12,486","26,926","11,648","30,602","4,455","14,108",948,"6,853",8,980,0,7,0,0,0,0,2021-02-03 09:49:40
2021-01,3호선,63,연신내,250,9,"20,111","1,442","39,970","8,594","106,281","13,056","132,115","26,702","70,365","26,613","44,632","26,223","40,739","28,438","44,329","30,467","44,513","36,037","42,285","38,166","41,236","47,213","41,193","53,743","40,362","70,874","37,820","114,881","25,474","102,742","24,814","56,044","25,246","64,671","7,927","33,520","2,075","14,228",2,681,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,3호선,64,불광,17,1,"7,128",839,"14,723","4,279","38,787","7,402","48,947","24,845","26,824","23,767","18,573","20,087","17,792","18,235","18,712","19,165","19,555","19,744","20,706","21,150","21,223","23,678","21,452","26,150","22,152","31,115","24,360","47,911","13,626","40,284","11,780","22,333","10,130","24,863","3,506","12,170",937,"5,100",2,116,0,0,1,1,0,0,2021-02-03 09:49:40
2021-01,3호선,65,녹번,17,1,"7,642",596,"19,163","4,857","49,459","6,840","60,902","15,064","32,180","7,498","19,166","6,804","15,002","7,326","15,044","8,812","15,384","9,424","13,530","11,246","12,382","13,260","12,669","17,797","13,591","26,160","15,190","48,765","7,017","43,588","5,465","23,761","5,148","28,480","2,444","12,984",495,"4,895",0,48,0,2,0,1,0,0,2021-02-03 09:49:40
2021-01,3호선,66,홍제,60,3,"7,284","1,181","17,516","7,572","46,507","8,675","57,019","18,705","32,619","12,984","22,007","12,138","20,224","12,316","21,021","14,021","20,545","15,380","19,541","17,763","19,580","21,580","19,951","24,776","20,731","31,880","19,899","51,405","10,647","44,556","8,788","24,818","7,623","27,583","3,003","12,482",697,"5,275",0,0,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,3호선,67,무악재,7,1,"1,346",272,"3,830","1,854","11,281","2,337","13,996","4,720","7,629","2,274","5,242","2,390","4,552","2,588","4,593","2,944","4,476","3,390","4,085","3,752","3,749","4,333","4,139","5,379","4,523","7,378","5,107","13,225","2,202","11,560","1,731","6,617","1,823","7,935",896,"3,755",205,"1,455",0,1,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,3호선,68,독립문,74,0,"4,069",534,"4,527","3,985","11,415","9,241","15,173","16,392","10,299","9,102","8,625","8,106","8,114","7,446","8,864","7,634","9,087","8,638","9,811","7,983","9,853","8,465","9,781","8,737","10,872","10,591","12,536","14,635","5,510","12,139","4,163","7,225","3,529","8,535","1,668","3,593",301,"1,501",1,988,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,3호선,69,경복궁(정부서울청사),57,0,"1,855","1,117","4,091","10,067","10,007","29,694","15,342","84,660","14,225","38,637","10,629","20,838","11,880","17,938","12,927","17,438","15,595","19,441","18,492","17,525","23,276","15,365","28,457","15,545","43,068","16,858","74,924","19,668","30,052","13,569","25,483","7,801","24,718","10,111","5,893","4,351","1,523","1,924",3,85,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,3호선,70,안국,3,1,"1,311","1,188","2,310","14,756","4,439","62,592","6,817","79,306","5,667","41,411","6,148","22,847","8,829","20,034","10,862","18,471","12,855","20,752","16,721","20,001","20,978","16,218","27,423","13,585","71,287","11,819","82,396","10,973","32,330","6,143","25,028","3,782","21,832","4,283","5,768","2,005","1,387","1,003",1,15,1,0,0,0,0,0,2021-02-03 09:49:40
2021-01,3호선,71,종로3가,7,2,308,676,777,"4,519","1,261","11,924","1,777","35,909","2,464","37,438","3,909","24,441","5,303","17,312","6,482","15,174","7,496","14,944","9,438","14,518","11,381","12,458","14,606","10,455","24,646","9,066","44,790","7,652","25,974","3,225","15,313","1,583","12,517","1,964","3,826",833,"1,126",528,4,56,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,3호선,72,을지로3가,4,0,421,679,779,"6,539","1,506","27,732","2,280","63,921","3,081","30,484","3,616","13,518","5,013","10,371","6,164","9,303","7,587","9,773","9,784","8,836","11,406","8,358","14,676","7,393","29,892","7,460","56,489","7,128","24,228","3,327","16,170","1,592","15,926","1,520","4,422",623,"1,087",397,0,39,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,3호선,73,충무로,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,4,0,3,0,3,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,3호선,74,동대입구,9,0,"1,172",706,"1,769","7,844","4,100","10,932","5,811","38,203","4,320","19,027","3,771","10,329","5,222","9,700","5,090","8,819","6,005","7,850","7,518","7,788","10,746","6,000","12,650","5,804","26,394","6,101","25,234","6,523","11,804","4,510","8,233","3,198","8,446","4,521","3,779","2,174",772,978,1,119,0,0,1,0,0,0,2021-02-03 09:49:40
2021-01,3호선,75,약수,98,2,"4,872",721,"7,684","4,409","18,073","9,578","31,070","27,669","20,884","17,077","14,287","11,562","13,746","10,759","14,620","11,646","15,493","12,151","15,356","13,447","15,296","14,772","16,074","17,209","19,906","22,628","26,618","33,549","14,236","22,520","12,443","14,607","12,290","17,449","4,198","7,286","1,107","3,177",1,609,0,0,0,0,0,0,2021-02-03 09:49:39
2021-01,3호선,76,금호,40,16,"3,813",504,"8,188","2,349","20,854","3,931","29,035","7,315","17,738","5,726","10,790","5,416","9,208","5,616","9,686","6,740","10,113","7,473","8,441","8,078","8,493","10,204","8,584","11,608","8,989","17,306","9,180","26,114","5,718","19,490","4,871","13,098","4,961","14,556","1,784","5,923",448,"2,288",0,0,0,1,1,1,0,0,2021-02-03 09:49:40
2021-01,3호선,77,옥수,155,14,"2,189",966,"6,908","3,280","16,895","6,508","24,494","12,559","15,392","9,085","10,530","6,948","9,989","7,086","10,711","8,529","11,549","9,835","11,152","9,845","11,368","11,567","12,020","13,776","13,195","18,520","13,715","27,731","8,319","21,343","6,789","13,619","6,698","16,337","2,422","6,240",742,"2,585",10,198,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,3호선,78,압구정,51,5,"2,219","1,821","6,179","18,028","12,044","36,347","18,403","114,846","14,634","139,657","17,688","63,380","23,631","46,706","28,099","38,972","31,081","43,154","37,847","40,593","45,417","34,990","54,625","34,712","76,977","36,303","113,015","37,943","84,617","21,307","72,152","11,279","54,157","11,432","14,588","4,514","2,500","1,988",4,470,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,3호선,79,신사,18,4,"1,850","1,286","4,389","16,845","7,983","36,161","14,530","95,577","11,109","120,893","14,718","59,065","20,118","41,707","24,580","40,616","28,156","44,427","35,094","44,268","43,528","39,831","52,892","38,366","76,522","39,747","116,548","44,597","85,853","22,058","67,508","9,799","73,237","9,928","15,539","4,197","3,444","2,237",1,95,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,3호선,80,잠원,1,0,746,381,"3,500","3,493","8,546","5,628","12,011","7,474","7,571","5,920","5,011","3,770","4,687","4,067","5,608","4,430","5,801","4,785","5,163","4,449","5,709","5,005","6,291","5,382","8,155","7,794","7,818","12,205","4,660","8,674","3,492","5,193","4,191","7,463","1,006","2,645",248,"1,303",0,1,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,3호선,81,고속터미널,79,1,"3,786","2,366","5,216","21,897","18,580","33,145","30,593","54,539","30,782","73,938","30,321","61,248","38,046","63,926","48,292","59,893","53,786","63,301","59,463","65,749","69,546","68,383","79,252","64,264","95,223","67,545","100,365","77,786","79,230","48,099","99,601","26,551","52,603","23,688","20,171","7,451","4,698","4,483",1,151,0,0,5,0,0,0,2021-02-03 09:49:40
2021-01,3호선,82,교대(법원.검찰청),4,0,924,429,"2,675","4,895","5,786","14,641","8,818","41,828","7,400","30,022","7,883","12,829","9,874","8,303","10,973","8,122","13,806","8,429","15,812","8,329","17,447","7,264","20,580","7,744","34,235","8,896","55,383","10,785","23,199","5,874","20,436","3,196","24,721","3,548","5,800","1,484","1,434",854,0,12,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,3호선,83,남부터미널(예술의전당),13,1,"2,085",865,"6,523","19,068","20,208","46,862","30,549","132,843","24,695","70,802","20,900","38,741","24,322","28,629","27,682","28,614","30,673","32,382","31,470","33,907","36,885","32,195","44,299","31,333","73,287","34,642","117,193","41,862","55,530","28,801","39,572","18,241","35,027","17,744","14,747","6,912","3,249","3,352",0,17,1,0,1,0,0,0,2021-02-03 09:49:40
2021-01,3호선,84,양재(서초구청),42,0,"4,082","2,053","10,887","32,539","26,599","86,006","36,546","199,320","24,910","107,254","21,782","43,835","24,359","31,740","27,463","29,576","30,309","34,099","33,711","30,204","40,204","31,403","48,508","32,189","99,754","41,546","171,013","54,865","80,223","38,731","57,021","24,130","55,035","26,759","16,239","11,821","3,521","4,986",4,387,1,0,0,0,0,0,2021-02-03 09:49:40
2021-01,3호선,85,매봉,7,0,"1,079",524,"5,285","7,579","12,075","18,460","15,028","58,256","10,697","35,504","8,335","11,951","8,323","8,714","8,937","8,956","10,453","9,629","11,233","8,401","13,235","9,087","16,265","9,633","30,276","13,191","54,473","17,736","22,193","12,300","15,513","7,623","16,264","8,825","4,840","3,989",989,"1,696",0,176,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,3호선,86,도곡,23,6,907,374,"3,096","3,737","6,538","10,396","8,868","17,474","5,702","14,069","4,240","6,321","4,445","5,187","4,916","5,098","5,353","5,206","5,524","4,763","6,791","4,557","8,625","4,770","13,415","6,386","15,852","8,459","8,230","7,008","5,590","4,290","5,701","5,716","2,120","2,255",375,966,2,479,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,3호선,87,대치,4,0,"2,026",680,"9,403","7,311","18,502","15,381","19,774","23,316","11,415","16,622","8,430","11,574","9,250","10,832","11,427","12,863","12,183","14,325","12,602","12,690","14,023","12,115","16,492","13,637","21,193","16,327","23,215","21,142","13,483","17,440","12,340","10,665","22,649","11,954","5,290","5,823","1,105","2,257",0,2,1,0,0,0,0,0,2021-02-03 09:49:40
2021-01,3호선,88,학여울,2,0,371,222,"1,443","1,500","2,642","2,680","3,130","5,939","2,035","2,938","1,588","1,733","1,496","1,501","1,709","1,592","1,692","1,567","1,823","1,654","2,449","1,704","2,847","1,874","3,369","2,462","5,082","3,424","2,463","2,725","1,524","1,660","1,758","1,964",615,995,105,453,0,0,0,0,0,0,0,0,2021-02-03 09:49:39
2021-01,3호선,89,대청,58,0,"2,692",946,"8,049","5,531","19,919","8,307","24,571","21,821","13,537","9,546","9,771","6,315","9,554","6,118","9,933","7,082","10,467","7,899","10,082","8,195","10,781","9,443","12,719","10,780","17,448","14,423","21,627","21,663","8,609","18,007","6,471","11,502","5,762","14,026","2,517","6,325",604,"2,907",0,37,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,3호선,90,일원,6,1,"1,803","1,401","6,507","7,881","16,769","22,154","17,761","20,256","12,132","15,021","11,565","12,050","12,267","9,165","12,276","10,867","11,762","12,715","12,956","10,026","14,851","9,615","18,075","8,410","27,065","10,424","13,783","15,924","6,898","12,861","5,121","8,909","3,574","11,264","2,344","4,834",602,"1,726",1,50,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,3호선,91,수서,160,1,"3,889","1,533","9,454","11,161","25,492","21,170","32,417","42,074","20,227","22,262","17,800","15,390","15,098","12,888","17,656","15,816","18,397","15,632","15,035","15,273","19,779","17,360","22,072","19,391","28,994","24,970","39,172","37,373","18,174","29,577","16,542","18,330","12,156","18,814","7,777","9,760","2,664","2,998",5,325,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,3호선,92,가락시장,10,0,"2,115",545,"5,602","4,417","14,864","9,223","17,517","25,112","11,683","13,535","9,864","8,957","9,905","8,877","10,723","9,086","11,064","9,964","11,512","10,918","12,141","11,537","12,781","12,097","16,282","14,268","24,184","18,882","10,663","13,836","8,612","8,817","8,321","9,625","2,533","4,553",446,"1,868",2,653,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,3호선,93,경찰병원,9,0,"2,191",189,"5,782","2,573","17,317","7,621","21,252","27,488","12,067","12,513","8,923","8,105","8,022","6,028","7,888","6,362","7,963","7,970","8,480","7,412","8,778","7,377","8,246","7,659","12,789","11,082","18,736","18,141","6,235","14,709","5,540","9,121","5,745","9,048","1,886","4,572",359,"1,765",2,446,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,3호선,94,오금,4,0,"3,067",11,"5,600","1,792","19,262","4,359","24,325","11,659","12,054","4,808","6,479","3,501","5,617","3,165","6,076","4,103","6,109","4,642","5,016","4,418","5,046","5,989","5,821","6,690","7,930","10,269","9,769","17,199","4,180","13,942","3,216","8,441","2,854","10,492","1,458","4,998",203,"1,993",1,648,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,4호선,100,수유(강북구청),64,4,"15,798","2,993","36,906","9,405","89,612","16,084","104,879","46,058","61,606","32,002","41,111","24,451","37,652","25,548","39,320","28,158","40,065","32,981","38,781","35,767","38,170","43,490","39,303","52,008","43,678","65,351","49,110","105,573","28,117","91,310","25,127","54,468","25,437","59,871","9,875","29,910","3,525","13,081",0,92,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,4호선,101,미아(서울사이버대학),40,1,"8,330","1,312","16,488","4,030","38,820","7,624","45,097","23,586","26,738","14,895","18,837","11,854","17,272","11,883","18,075","12,943","17,624","14,842","17,551","15,854","16,454","20,240","16,757","21,814","18,593","26,722","21,535","41,813","11,958","34,790","8,394","21,437","8,004","24,158","3,594","11,331","1,095","5,438",0,0,1,0,0,0,0,0,2021-02-03 09:49:40
2021-01,4호선,102,미아사거리,47,1,"11,328","1,714","29,354","6,225","75,130","11,606","85,753","26,926","48,283","28,926","32,463","22,958","30,067","22,787","30,826","25,212","32,504","27,458","31,616","31,743","32,694","37,888","33,534","41,663","32,691","56,121","34,672","90,016","24,403","69,862","28,298","39,872","17,507","45,035","6,222","19,722","1,910","8,232",0,0,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,4호선,103,길음,6,0,"7,291","1,738","22,346","7,435","64,325","8,452","71,487","21,280","36,562","17,059","23,165","12,218","20,166","13,024","21,806","15,589","22,142","16,734","19,889","17,605","19,608","21,426","21,061","26,060","22,714","37,156","21,933","66,383","12,660","54,486","11,029","31,788","9,392","36,648","4,790","17,138","1,309","6,382",1,0,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,4호선,104,성신여대입구(돈암),27,10,"4,348","1,538","13,443","5,076","35,179","11,989","44,641","25,560","27,825","22,445","19,342","16,900","19,068","17,042","21,965","19,925","22,896","21,850","23,138","23,197","24,569","24,958","27,167","28,010","29,534","35,756","33,979","53,815","22,811","40,707","24,066","23,616","26,809","28,144","9,113","13,396","2,659","5,605",0,0,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,4호선,105,한성대입구(삼선교),53,4,"5,418","1,007","9,607","5,138","24,268","11,145","30,365","21,273","20,057","18,517","14,007","11,602","14,104","11,149","15,576","12,696","15,818","13,942","15,716","14,023","16,345","15,218","20,655","17,877","22,075","22,796","23,398","31,998","12,125","25,875","10,606","16,048","10,582","19,046","4,126","9,159","1,282","4,668",3,"1,086",0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,4호선,106,혜화,28,1,"2,149","2,285","5,259","17,915","13,169","38,665","17,539","94,493","19,241","62,826","24,229","42,466","27,488","31,674","26,015","37,863","26,808","48,745","36,006","45,421","46,481","34,603","56,081","31,143","74,192","34,567","94,641","39,114","46,520","28,608","46,986","12,426","48,672","16,351","24,510","8,117","5,020","3,842",1,200,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,4호선,107,동대문,197,9,"5,086","2,386","2,709","11,221","4,008","29,531","5,366","62,971","8,711","57,299","12,890","43,261","16,711","37,812","20,496","29,834","23,235","30,898","30,141","29,042","36,764","23,430","46,627","17,230","73,719","11,360","58,798","8,008","24,607","10,243","21,494","7,175","16,864","5,665","4,628","3,117","1,337","4,359",3,53,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,4호선,108,동대문역사문화공원(DDP),364,4,"6,875","1,143","3,392","9,538","4,856","21,407","6,345","57,068","5,660","29,805","6,036","19,336","8,330","17,243","10,724","15,583","12,258","17,356","16,222","16,759","21,103","13,775","24,858","11,669","40,603","11,589","59,480","12,009","31,771","19,620","26,702","8,539","21,603","6,146","9,236","3,263","3,004","2,794",4,233,0,0,1,0,0,0,2021-02-03 09:49:39
2021-01,4호선,109,충무로,32,3,"1,973","2,413","3,229","14,975","5,773","46,011","10,071","148,161","10,193","86,197","10,327","39,705","12,881","27,938","15,843","24,681","19,580","25,595","25,005","22,857","30,154","19,050","38,056","18,393","66,893","18,967","125,589","20,315","60,000","11,893","43,511","6,463","40,554","8,072","13,482","3,627","3,554","2,050",4,205,1,2,1,0,0,0,2021-02-03 09:49:40
2021-01,4호선,110,명동,23,0,518,783,"1,532","9,292","2,337","29,962","4,039","80,203","4,724","48,556","5,645","26,317","8,539","22,674","11,416","20,465","14,930","22,005","18,795","20,678","24,119","18,821","30,551","16,136","45,391","14,777","80,072","12,702","35,733","7,350","31,659","3,675","23,063","3,382","6,124","1,426","1,234",584,1,97,0,0,1,0,0,0,2021-02-03 09:49:40
2021-01,4호선,111,회현(남대문시장),32,2,"1,191",619,"2,223","14,449","3,537","40,456","5,984","100,898","6,113","76,111","8,622","54,327","14,414","40,383","19,490","31,899","24,193","29,493","30,594","27,427","40,044","22,427","56,018","16,262","70,993","12,135","94,022","10,188","38,123","6,055","39,320","3,687","17,114","3,950","5,200","1,762","1,549",834,2,132,1,2,0,0,0,0,2021-02-03 09:49:40
2021-01,4호선,112,서울역,128,2,"3,281",444,"4,216","6,778","9,222","25,010","11,676","62,640","8,382","29,325","6,616","13,495","7,959","12,138","8,232","14,596","8,731","14,325","9,246","14,116","9,816","15,450","11,525","15,924","27,077","17,962","47,146","19,394","16,997","14,218","11,077","9,972","11,364","11,185","4,086","4,738","1,168","2,020",0,572,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,4호선,113,숙대입구(갈월),24,1,"2,135",586,"5,733","5,101","12,183","15,233","20,324","38,238","13,385","24,517","10,139","12,152","10,640","10,664","12,155","11,271","12,485","11,907","13,173","12,012","13,744","12,839","17,995","14,527","25,567","18,153","37,422","24,532","18,113","16,920","15,061","10,576","15,856","12,929","5,287","5,595","1,464","2,414",1,0,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,4호선,114,삼각지,4,2,504,257,"1,412","3,244","3,863","9,039","5,675","21,678","3,936","9,030","2,744","4,968","2,975","4,513","3,575","4,607","4,101","4,626","4,340","4,532","4,892","4,575","5,949","5,153","11,127","6,472","18,868","8,721","7,790","5,642","6,354","3,364","6,714","4,301","1,756","1,580",490,789,0,99,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,4호선,115,신용산,4,3,"1,122",656,"3,121","10,065","7,943","25,126","12,881","68,281","9,262","48,385","7,481","20,294","9,295","14,623","10,432","14,479","12,370","15,558","13,434","14,634","17,193","14,567","23,035","14,495","38,782","17,076","65,855","20,898","33,398","13,127","25,228","7,698","22,261","8,153","6,726","3,108","1,842","1,243",1,0,1,1,0,0,0,0,2021-02-03 09:49:40
2021-01,4호선,116,이촌(국립중앙박물관),27,1,943,618,"3,526","5,436","9,340","10,575","13,562","21,029","8,849","11,653","5,999","7,306","6,253","6,732","7,376","7,297","7,508","8,739","7,757","8,120","8,771","8,187","11,908","8,905","14,735","10,845","17,981","16,305","7,459","12,163","5,881","7,242","6,223","8,738","1,903","3,213",490,"1,333",2,1,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,4호선,117,동작(현충원),19,0,336,167,933,"2,237","3,213","3,064","5,029","5,348","3,294","3,126","2,744","2,469","2,702","2,470","2,830","2,523","3,096","3,074","3,647","3,519","4,086","3,614","4,375","3,572","5,039","3,958","5,047","5,235","2,314","3,699","1,819","2,435","1,738","2,946",689,"1,110",188,750,0,35,0,0,0,0,0,0,2021-02-03 09:49:40
